local_key,estado,região,uf,cod_uf,cod_municipio,município,população
SP3391CAR,São Paulo,Região Sudeste,SP,35,10708,Cardoso,12328
SP3392CAS,São Paulo,Região Sudeste,SP,35,10807,Casa Branca,30144
SP3393CÁS,São Paulo,Região Sudeste,SP,35,10906,Cássia dos Coqueiros,2591
SP3394CAS,São Paulo,Região Sudeste,SP,35,11003,Castilho,20362
SP3395CAT,São Paulo,Região Sudeste,SP,35,11102,Catanduva,120691
SP3396CAT,São Paulo,Região Sudeste,SP,35,11201,Catiguá,7700
SP3397CED,São Paulo,Região Sudeste,SP,35,11300,Cedral,8971
SP3398CER,São Paulo,Região Sudeste,SP,35,11409,Cerqueira César,19495
SP3399CER,São Paulo,Região Sudeste,SP,35,11508,Cerquilho,46733
SP3400CES,São Paulo,Região Sudeste,SP,35,11607,Cesário Lange,17587
SP3401CHA,São Paulo,Região Sudeste,SP,35,11706,Charqueada,16772
SP3402CLE,São Paulo,Região Sudeste,SP,35,11904,Clementina,8254
SP3403COL,São Paulo,Região Sudeste,SP,35,12001,Colina,18376
SP3404COL,São Paulo,Região Sudeste,SP,35,12100,Colômbia,6225
SP3405CON,São Paulo,Região Sudeste,SP,35,12209,Conchal,27554
SP3406CON,São Paulo,Região Sudeste,SP,35,12308,Conchas,17638
SP3407COR,São Paulo,Região Sudeste,SP,35,12407,Cordeirópolis,23793
SP3408COR,São Paulo,Região Sudeste,SP,35,12506,Coroados,5885
SP3409COR,São Paulo,Região Sudeste,SP,35,12605,Coronel Macedo,4840
SP3410COR,São Paulo,Região Sudeste,SP,35,12704,Corumbataí,4054
SP3411COS,São Paulo,Região Sudeste,SP,35,12803,Cosmópolis,69086
SP3412COS,São Paulo,Região Sudeste,SP,35,12902,Cosmorama,7374
SP3413COT,São Paulo,Região Sudeste,SP,35,13009,Cotia,237750
SP3414CRA,São Paulo,Região Sudeste,SP,35,13108,Cravinhos,34651
SP3415CRI,São Paulo,Região Sudeste,SP,35,13207,Cristais Paulista,8424
SP3416CRU,São Paulo,Região Sudeste,SP,35,13306,Cruzália,2161
SP3417CRU,São Paulo,Região Sudeste,SP,35,13405,Cruzeiro,81724
SP3418CUB,São Paulo,Região Sudeste,SP,35,13504,Cubatão,128748
SP3419CUN,São Paulo,Região Sudeste,SP,35,13603,Cunha,21929
SP3420DES,São Paulo,Região Sudeste,SP,35,13702,Descalvado,33346
SP3421DIA,São Paulo,Região Sudeste,SP,35,13801,Diadema,417869
SP3422DIR,São Paulo,Região Sudeste,SP,35,13850,Dirce Reis,1785
SP3423DIV,São Paulo,Região Sudeste,SP,35,13900,Divinolândia,11384
SP3424DOB,São Paulo,Região Sudeste,SP,35,14007,Dobrada,8744
SP3425DOI,São Paulo,Região Sudeste,SP,35,14106,Dois Córregos,26891
SP3426DOL,São Paulo,Região Sudeste,SP,35,14205,Dolcinópolis,2136
SP3427DOU,São Paulo,Região Sudeste,SP,35,14304,Dourado,8909
SP3428DRA,São Paulo,Região Sudeste,SP,35,14403,Dracena,46324
SP3429DUA,São Paulo,Região Sudeste,SP,35,14502,Duartina,12549
SP3430DUM,São Paulo,Região Sudeste,SP,35,14601,Dumont,9468
SP3431ECH,São Paulo,Região Sudeste,SP,35,14700,Echaporã,6247
SP3432ELD,São Paulo,Região Sudeste,SP,35,14809,Eldorado,15436
SP3433ELI,São Paulo,Região Sudeste,SP,35,14908,Elias Fausto,17393
SP3434ELI,São Paulo,Região Sudeste,SP,35,14924,Elisiário,3537
SP3435EMB,São Paulo,Região Sudeste,SP,35,14957,Embaúba,2476
SP3436EMB,São Paulo,Região Sudeste,SP,35,15004,Embu das Artes,267054
SP3437EMB,São Paulo,Região Sudeste,SP,35,15103,Embu-Guaçu,68270
SP3438EMI,São Paulo,Região Sudeste,SP,35,15129,Emilianópolis,3197
SP3439ENG,São Paulo,Região Sudeste,SP,35,15152,Engenheiro Coelho,19497
SP3440ESP,São Paulo,Região Sudeste,SP,35,15186,Espírito Santo do Pinhal,44170
SP3441ESP,São Paulo,Região Sudeste,SP,35,15194,Espírito Santo do Turvo,4713
SP3442EST,São Paulo,Região Sudeste,SP,35,15202,Estrela d'Oeste,8466
SP3443EST,São Paulo,Região Sudeste,SP,35,15301,Estrela do Norte,2769
SP3444EUC,São Paulo,Região Sudeste,SP,35,15350,Euclides da Cunha Paulista,9559
SP3445FAR,São Paulo,Região Sudeste,SP,35,15400,Fartura,16028
SP3446FER,São Paulo,Região Sudeste,SP,35,15509,Fernandópolis,68670
SP3447FER,São Paulo,Região Sudeste,SP,35,15608,Fernando Prestes,5782
SP3448FER,São Paulo,Região Sudeste,SP,35,15657,Fernão,1691
SP3449FER,São Paulo,Região Sudeste,SP,35,15707,Ferraz de Vasconcelos,188868
SP3450FLO,São Paulo,Região Sudeste,SP,35,15806,Flora Rica,1571
SP3451FLO,São Paulo,Região Sudeste,SP,35,15905,Floreal,2982
SP3452FLÓ,São Paulo,Região Sudeste,SP,35,16002,Flórida Paulista,14282
SP3453FLO,São Paulo,Região Sudeste,SP,35,16101,Florínia,2758
SP3454FRA,São Paulo,Região Sudeste,SP,35,16200,Franca,347237
SP3455FRA,São Paulo,Região Sudeste,SP,35,16309,Francisco Morato,171602
SP3456FRA,São Paulo,Região Sudeste,SP,35,16408,Franco da Rocha,149502
SP3457GAB,São Paulo,Região Sudeste,SP,35,16507,Gabriel Monteiro,2791
SP3458GÁL,São Paulo,Região Sudeste,SP,35,16606,Gália,6776
SP3459GAR,São Paulo,Região Sudeste,SP,35,16705,Garça,44582
SP3460GAS,São Paulo,Região Sudeste,SP,35,16804,Gastão Vidigal,4683
SP3461GAV,São Paulo,Região Sudeste,SP,35,16853,Gavião Peixoto,4739
SP3462GEN,São Paulo,Região Sudeste,SP,35,16903,General Salgado,10951
SP3463GET,São Paulo,Região Sudeste,SP,35,17000,Getulina,11362
SP3464GLI,São Paulo,Região Sudeste,SP,35,17109,Glicério,4800
SP3465GUA,São Paulo,Região Sudeste,SP,35,17208,Guaiçara,11869
SP3466GUA,São Paulo,Região Sudeste,SP,35,17307,Guaimbê,5737
SP3467GUA,São Paulo,Região Sudeste,SP,35,17406,Guaíra,40287
SP3468GUA,São Paulo,Região Sudeste,SP,35,17505,Guapiaçu,20637
SP3469GUA,São Paulo,Região Sudeste,SP,35,17604,Guapiara,17640
SP3470GUA,São Paulo,Região Sudeste,SP,35,17703,Guará,21081
SP3471GUA,São Paulo,Região Sudeste,SP,35,17802,Guaraçaí,8466
SP3472GUA,São Paulo,Região Sudeste,SP,35,17901,Guaraci,10964
SP3473GUA,São Paulo,Região Sudeste,SP,35,18008,Guarani d'Oeste,2017
SP3474GUA,São Paulo,Região Sudeste,SP,35,18107,Guarantã,6672
SP3475GUA,São Paulo,Região Sudeste,SP,35,18206,Guararapes,32654
SP3476GUA,São Paulo,Região Sudeste,SP,35,18305,Guararema,28978
SP3477GUA,São Paulo,Região Sudeste,SP,35,18404,Guaratinguetá,120417
SP3478GUA,São Paulo,Região Sudeste,SP,35,18503,Guareí,17551
SP3479GUA,São Paulo,Região Sudeste,SP,35,18602,Guariba,39216
SP3480GUA,São Paulo,Região Sudeste,SP,35,18701,Guarujá,315563
SP3481GUA,São Paulo,Região Sudeste,SP,35,18800,Guarulhos,1349113
SP3482GUA,São Paulo,Região Sudeste,SP,35,18859,Guatapará,7546
SP3483GUZ,São Paulo,Região Sudeste,SP,35,18909,Guzolândia,5179
SP3484HER,São Paulo,Região Sudeste,SP,35,19006,Herculândia,9397
SP3485HOL,São Paulo,Região Sudeste,SP,35,19055,Holambra,14012
SP3486HOR,São Paulo,Região Sudeste,SP,35,19071,Hortolândia,222186
SP3487IAC,São Paulo,Região Sudeste,SP,35,19105,Iacanga,11343
SP3488IAC,São Paulo,Região Sudeste,SP,35,19204,Iacri,6434
SP3489IAR,São Paulo,Região Sudeste,SP,35,19253,Iaras,8484
SP3490IBA,São Paulo,Região Sudeste,SP,35,19303,Ibaté,34226
SP3491IBI,São Paulo,Região Sudeste,SP,35,19402,Ibirá,12096
SP3492IBI,São Paulo,Região Sudeste,SP,35,19501,Ibirarema,7540
SP3493IBI,São Paulo,Região Sudeste,SP,35,19600,Ibitinga,58715
SP3494IBI,São Paulo,Região Sudeste,SP,35,19709,Ibiúna,77566
SP3495ICÉ,São Paulo,Região Sudeste,SP,35,19808,Icém,8112
SP3496IEP,São Paulo,Região Sudeste,SP,35,19907,Iepê,8103
SP3497IGA,São Paulo,Região Sudeste,SP,35,20004,Igaraçu do Tietê,24596
SP3498IGA,São Paulo,Região Sudeste,SP,35,20103,Igarapava,30073
SP3499IGA,São Paulo,Região Sudeste,SP,35,20202,Igaratá,9443
SP3500IGU,São Paulo,Região Sudeste,SP,35,20301,Iguape,30644
SP3501ILH,São Paulo,Região Sudeste,SP,35,20400,Ilhabela,33354
SP3502ILH,São Paulo,Região Sudeste,SP,35,20426,Ilha Comprida,10656
SP3503ILH,São Paulo,Região Sudeste,SP,35,20442,Ilha Solteira,26540
SP3504IND,São Paulo,Região Sudeste,SP,35,20509,Indaiatuba,239602
SP3505IND,São Paulo,Região Sudeste,SP,35,20608,Indiana,4931
SP3506IND,São Paulo,Região Sudeste,SP,35,20707,Indiaporã,3951
SP3507INÚ,São Paulo,Região Sudeste,SP,35,20806,Inúbia Paulista,3933
SP3508IPA,São Paulo,Região Sudeste,SP,35,20905,Ipaussu,14766
SP3509IPE,São Paulo,Região Sudeste,SP,35,21002,Iperó,34913
SP3510IPE,São Paulo,Região Sudeste,SP,35,21101,Ipeúna,7177
SP3511IPI,São Paulo,Região Sudeste,SP,35,21150,Ipiguá,5178
SP3512IPO,São Paulo,Região Sudeste,SP,35,21200,Iporanga,4299
SP3513IPU,São Paulo,Região Sudeste,SP,35,21309,Ipuã,15932
SP3514IRA,São Paulo,Região Sudeste,SP,35,21408,Iracemápolis,23264
SP3515IRA,São Paulo,Região Sudeste,SP,35,21507,Irapuã,7878
SP3516IRA,São Paulo,Região Sudeste,SP,35,21606,Irapuru,8248
SP3517ITA,São Paulo,Região Sudeste,SP,35,21705,Itaberá,17879
SP3518ITA,São Paulo,Região Sudeste,SP,35,21804,Itaí,26526
SP3519ITA,São Paulo,Região Sudeste,SP,35,21903,Itajobi,15246
SP3520ITA,São Paulo,Região Sudeste,SP,35,22000,Itaju,3703
SP3521ITA,São Paulo,Região Sudeste,SP,35,22109,Itanhaém,98629
SP3522ITA,São Paulo,Região Sudeste,SP,35,22158,Itaóca,3341
SP3523ITA,São Paulo,Região Sudeste,SP,35,22208,Itapecerica da Serra,170927
SP3524ITA,São Paulo,Região Sudeste,SP,35,22307,Itapetininga,160070
SP3525ITA,São Paulo,Região Sudeste,SP,35,22406,Itapeva,93570
SP3526ITA,São Paulo,Região Sudeste,SP,35,22505,Itapevi,229502
SP3527ITA,São Paulo,Região Sudeste,SP,35,22604,Itapira,73844
SP3528ITA,São Paulo,Região Sudeste,SP,35,22653,Itapirapuã Paulista,4186
SP3529ITÁ,São Paulo,Região Sudeste,SP,35,22703,Itápolis,42747
SP3530ITA,São Paulo,Região Sudeste,SP,35,22802,Itaporanga,15165
SP3531ITA,São Paulo,Região Sudeste,SP,35,22901,Itapuí,13618
SP3532ITA,São Paulo,Região Sudeste,SP,35,23008,Itapura,4802
SP3533ITA,São Paulo,Região Sudeste,SP,35,23107,Itaquaquecetuba,360657
SP3534ITA,São Paulo,Região Sudeste,SP,35,23206,Itararé,50379
SP3535ITA,São Paulo,Região Sudeste,SP,35,23305,Itariri,17062
SP3536ITA,São Paulo,Região Sudeste,SP,35,23404,Itatiba,116503
SP3537ITA,São Paulo,Região Sudeste,SP,35,23503,Itatinga,20158
SP3538ITI,São Paulo,Região Sudeste,SP,35,23602,Itirapina,17589
SP3539ITI,São Paulo,Região Sudeste,SP,35,23701,Itirapuã,6405
SP3540ITO,São Paulo,Região Sudeste,SP,35,23800,Itobi,7853
SP3541ITU,São Paulo,Região Sudeste,SP,35,23909,Itu,170157
SP3542ITU,São Paulo,Região Sudeste,SP,35,24006,Itupeva,57031
SP3543ITU,São Paulo,Região Sudeste,SP,35,24105,Ituverava,41414
SP3544JAB,São Paulo,Região Sudeste,SP,35,24204,Jaborandi,6917
SP3545JAB,São Paulo,Região Sudeste,SP,35,24303,Jaboticabal,76563
SP3546JAC,São Paulo,Região Sudeste,SP,35,24402,Jacareí,229851
SP3547JAC,São Paulo,Região Sudeste,SP,35,24501,Jaci,6728
SP3548JAC,São Paulo,Região Sudeste,SP,35,24600,Jacupiranga,17900
SP3549JAG,São Paulo,Região Sudeste,SP,35,24709,Jaguariúna,54204
SP3550JAL,São Paulo,Região Sudeste,SP,35,24808,Jales,49110
SP3551JAM,São Paulo,Região Sudeste,SP,35,24907,Jambeiro,6305
SP3552JAN,São Paulo,Região Sudeste,SP,35,25003,Jandira,121492
SP3553JAR,São Paulo,Região Sudeste,SP,35,25102,Jardinópolis,42904
SP3554JAR,São Paulo,Região Sudeste,SP,35,25201,Jarinu,28540
SP3555JAÚ,São Paulo,Região Sudeste,SP,35,25300,Jaú,146338
SP3556JER,São Paulo,Região Sudeste,SP,35,25409,Jeriquara,3202
SP3557JOA,São Paulo,Região Sudeste,SP,35,25508,Joanópolis,12947
SP3558JOÃ,São Paulo,Região Sudeste,SP,35,25607,João Ramalho,4468
SP3559JOS,São Paulo,Região Sudeste,SP,35,25706,José Bonifácio,36198
SP3560JÚL,São Paulo,Região Sudeste,SP,35,25805,Júlio Mesquita,4733
SP3561JUM,São Paulo,Região Sudeste,SP,35,25854,Jumirim,3237
SP3562JUN,São Paulo,Região Sudeste,SP,35,25904,Jundiaí,409497
SP3563JUN,São Paulo,Região Sudeste,SP,35,26001,Junqueirópolis,20353
SP3564JUQ,São Paulo,Região Sudeste,SP,35,26100,Juquiá,19192
SP3565JUQ,São Paulo,Região Sudeste,SP,35,26209,Juquitiba,31027
SP3566LAG,São Paulo,Região Sudeste,SP,35,26308,Lagoinha,4943
SP3567LAR,São Paulo,Região Sudeste,SP,35,26407,Laranjal Paulista,27890
SP3568LAV,São Paulo,Região Sudeste,SP,35,26506,Lavínia,11156
SP3569LAV,São Paulo,Região Sudeste,SP,35,26605,Lavrinhas,7150
SP3570LEM,São Paulo,Região Sudeste,SP,35,26704,Leme,101184
SP3571LEN,São Paulo,Região Sudeste,SP,35,26803,Lençóis Paulista,67185
SP3572LIM,São Paulo,Região Sudeste,SP,35,26902,Limeira,300911
SP3573LIN,São Paulo,Região Sudeste,SP,35,27009,Lindóia,7695
SP3574LIN,São Paulo,Região Sudeste,SP,35,27108,Lins,77021
SP3575LOR,São Paulo,Região Sudeste,SP,35,27207,Lorena,87980
SP3576LOU,São Paulo,Região Sudeste,SP,35,27256,Lourdes,2270
SP3577LOU,São Paulo,Região Sudeste,SP,35,27306,Louveira,45922
SP3578LUC,São Paulo,Região Sudeste,SP,35,27405,Lucélia,21461
SP3579LUC,São Paulo,Região Sudeste,SP,35,27504,Lucianópolis,2381
SP3580LUÍ,São Paulo,Região Sudeste,SP,35,27603,Luís Antônio,14021
SP3581LUI,São Paulo,Região Sudeste,SP,35,27702,Luiziânia,5633
SP3582LUP,São Paulo,Região Sudeste,SP,35,27801,Lupércio,4573
SP3583LUT,São Paulo,Região Sudeste,SP,35,27900,Lutécia,2705
SP3584MAC,São Paulo,Região Sudeste,SP,35,28007,Macatuba,17111
SP3585MAC,São Paulo,Região Sudeste,SP,35,28106,Macaubal,8086
SP3586MAC,São Paulo,Região Sudeste,SP,35,28205,Macedônia,3736
SP3587MAG,São Paulo,Região Sudeste,SP,35,28304,Magda,3185
SP3588MAI,São Paulo,Região Sudeste,SP,35,28403,Mairinque,46567
SP3589MAI,São Paulo,Região Sudeste,SP,35,28502,Mairiporã,95601
SP3590MAN,São Paulo,Região Sudeste,SP,35,28601,Manduri,9714
SP3591MAR,São Paulo,Região Sudeste,SP,35,28700,Marabá Paulista,5611
SP3592MAR,São Paulo,Região Sudeste,SP,35,28809,Maracaí,13981
SP3593MAR,São Paulo,Região Sudeste,SP,35,28858,Marapoama,2949
SP3594MAR,São Paulo,Região Sudeste,SP,35,28908,Mariápolis,4087
SP3595MAR,São Paulo,Região Sudeste,SP,35,29005,Marília,235234
SP3596MAR,São Paulo,Região Sudeste,SP,35,29104,Marinópolis,2140
SP3597MAR,São Paulo,Região Sudeste,SP,35,29203,Martinópolis,26123
SP3598MAT,São Paulo,Região Sudeste,SP,35,29302,Matão,82307
SP3599MAU,São Paulo,Região Sudeste,SP,35,29401,Mauá,462005
SP3600MEN,São Paulo,Região Sudeste,SP,35,29500,Mendonça,5302
SP3601MER,São Paulo,Região Sudeste,SP,35,29609,Meridiano,3892
SP3602MES,São Paulo,Região Sudeste,SP,35,29658,Mesópolis,1926
SP3603MIG,São Paulo,Região Sudeste,SP,35,29708,Miguelópolis,21973
SP3604MIN,São Paulo,Região Sudeste,SP,35,29807,Mineiros do Tietê,12812
SP3605MIR,São Paulo,Região Sudeste,SP,35,29906,Miracatu,20288
SP3606MIR,São Paulo,Região Sudeste,SP,35,30003,Mira Estrela,3045
SP3607MIR,São Paulo,Região Sudeste,SP,35,30102,Mirandópolis,29315
SP3608MIR,São Paulo,Região Sudeste,SP,35,30201,Mirante do Paranapanema,18130
SP3609MIR,São Paulo,Região Sudeste,SP,35,30300,Mirassol,58760
SP3610MIR,São Paulo,Região Sudeste,SP,35,30409,Mirassolândia,4758
SP3611MOC,São Paulo,Região Sudeste,SP,35,30508,Mococa,68994
SP3612MOG,São Paulo,Região Sudeste,SP,35,30607,Mogi das Cruzes,433901
SP3613MOG,São Paulo,Região Sudeste,SP,35,30706,Mogi Guaçu,149396
SP3614MOG,São Paulo,Região Sudeste,SP,35,30805,Mogi Mirim,92365
SP3615MOM,São Paulo,Região Sudeste,SP,35,30904,Mombuca,3470
SP3616MON,São Paulo,Região Sudeste,SP,35,31001,Monções,2249
SP3617MON,São Paulo,Região Sudeste,SP,35,31100,Mongaguá,54257
SP3618MON,São Paulo,Região Sudeste,SP,35,31209,Monte Alegre do Sul,7871
SP3619MON,São Paulo,Região Sudeste,SP,35,31308,Monte Alto,49979
SP3620MON,São Paulo,Região Sudeste,SP,35,31407,Monte Aprazível,24393
SP3621MON,São Paulo,Região Sudeste,SP,35,31506,Monte Azul Paulista,19234
SP3622MON,São Paulo,Região Sudeste,SP,35,31605,Monte Castelo,4190
SP3623MON,São Paulo,Região Sudeste,SP,35,31704,Monteiro Lobato,4549
SP3624MON,São Paulo,Região Sudeste,SP,35,31803,Monte Mor,57240
SP3625MOR,São Paulo,Região Sudeste,SP,35,31902,Morro Agudo,32220
SP3626MOR,São Paulo,Região Sudeste,SP,35,32009,Morungaba,13232
SP3627MOT,São Paulo,Região Sudeste,SP,35,32058,Motuca,4676
SP3628MUR,São Paulo,Região Sudeste,SP,35,32108,Murutinga do Sul,4453
SP3629NAN,São Paulo,Região Sudeste,SP,35,32157,Nantes,3049
SP3630NAR,São Paulo,Região Sudeste,SP,35,32207,Narandiba,4746
SP3631NAT,São Paulo,Região Sudeste,SP,35,32306,Natividade da Serra,6754
SP3632NAZ,São Paulo,Região Sudeste,SP,35,32405,Nazaré Paulista,18121
SP3633NEV,São Paulo,Região Sudeste,SP,35,32504,Neves Paulista,8999
SP3634NHA,São Paulo,Região Sudeste,SP,35,32603,Nhandeara,11398
SP3635NIP,São Paulo,Região Sudeste,SP,35,32702,Nipoã,4994
SP3636NOV,São Paulo,Região Sudeste,SP,35,32801,Nova Aliança,6733
SP3637NOV,São Paulo,Região Sudeste,SP,35,32827,Nova Campina,9504
SP3638NOV,São Paulo,Região Sudeste,SP,35,32843,Nova Canaã Paulista,1978
SP3639NOV,São Paulo,Região Sudeste,SP,35,32868,Nova Castilho,1239
SP3640NOV,São Paulo,Região Sudeste,SP,35,32900,Nova Europa,10755
SP3641NOV,São Paulo,Região Sudeste,SP,35,33007,Nova Granada,21071
SP3642NOV,São Paulo,Região Sudeste,SP,35,33106,Nova Guataporanga,2304
SP3643NOV,São Paulo,Região Sudeste,SP,35,33205,Nova Independência,3745
SP3644NOV,São Paulo,Região Sudeste,SP,35,33254,Novais,5527
SP3645NOV,São Paulo,Região Sudeste,SP,35,33304,Nova Luzitânia,3953
SP3646NOV,São Paulo,Região Sudeste,SP,35,33403,Nova Odessa,58227
SP3647NOV,São Paulo,Região Sudeste,SP,35,33502,Novo Horizonte,40225
SP3648NUP,São Paulo,Região Sudeste,SP,35,33601,Nuporanga,7341
SP3649OCA,São Paulo,Região Sudeste,SP,35,33700,Ocauçu,4308
SP3650ÓLE,São Paulo,Região Sudeste,SP,35,33809,Óleo,2583
SP3651OLÍ,São Paulo,Região Sudeste,SP,35,33908,Olímpia,54037
SP3652OND,São Paulo,Região Sudeste,SP,35,34005,Onda Verde,4286
SP3653ORI,São Paulo,Região Sudeste,SP,35,34104,Oriente,6473
SP3654ORI,São Paulo,Região Sudeste,SP,35,34203,Orindiúva,6731
SP3655ORL,São Paulo,Região Sudeste,SP,35,34302,Orlândia,43306
SP3656OSA,São Paulo,Região Sudeste,SP,35,34401,Osasco,697886
SP3657OSC,São Paulo,Região Sudeste,SP,35,34500,Oscar Bressane,2616
SP3658OSV,São Paulo,Região Sudeste,SP,35,34609,Osvaldo Cruz,32709
SP3659OUR,São Paulo,Região Sudeste,SP,35,34708,Ourinhos,111813
SP3660OUR,São Paulo,Região Sudeste,SP,35,34757,Ouroeste,9897
SP3661OUR,São Paulo,Região Sudeste,SP,35,34807,Ouro Verde,8440
SP3662PAC,São Paulo,Região Sudeste,SP,35,34906,Pacaembu,14086
SP3663PAL,São Paulo,Região Sudeste,SP,35,35002,Palestina,12542
SP3664PAL,São Paulo,Região Sudeste,SP,35,35101,Palmares Paulista,12730
SP3665PAL,São Paulo,Região Sudeste,SP,35,35200,Palmeira d'Oeste,9496
SP3666PAL,São Paulo,Região Sudeste,SP,35,35309,Palmital,22196
SP3667PAN,São Paulo,Região Sudeste,SP,35,35408,Panorama,15619
SP3668PAR,São Paulo,Região Sudeste,SP,35,35507,Paraguaçu Paulista,45255
SP3669PAR,São Paulo,Região Sudeste,SP,35,35606,Paraibuna,18206
SP3670PAR,São Paulo,Região Sudeste,SP,35,35705,Paraíso,6369
SP3671PAR,São Paulo,Região Sudeste,SP,35,35804,Paranapanema,19730
SP3672PAR,São Paulo,Região Sudeste,SP,35,35903,Paranapuã,4051
SP3673PAR,São Paulo,Região Sudeste,SP,35,36000,Parapuã,11073
SP3674PAR,São Paulo,Região Sudeste,SP,35,36109,Pardinho,6259
SP3675PAR,São Paulo,Região Sudeste,SP,35,36208,Pariquera-Açu,19537
SP3676PAR,São Paulo,Região Sudeste,SP,35,36257,Parisi,2150
SP3677PAT,São Paulo,Região Sudeste,SP,35,36307,Patrocínio Paulista,14351
SP3678PAU,São Paulo,Região Sudeste,SP,35,36406,Paulicéia,7147
SP3679PAU,São Paulo,Região Sudeste,SP,35,36505,Paulínia,102499
SP3680PAU,São Paulo,Região Sudeste,SP,35,36570,Paulistânia,1841
SP3681PAU,São Paulo,Região Sudeste,SP,35,36604,Paulo de Faria,8953
SP3682PED,São Paulo,Região Sudeste,SP,35,36703,Pederneiras,45708
SP3683PED,São Paulo,Região Sudeste,SP,35,36802,Pedra Bela,6078
SP3684PED,São Paulo,Região Sudeste,SP,35,36901,Pedranópolis,2547
SP3685PED,São Paulo,Região Sudeste,SP,35,37008,Pedregulho,16645
SP3686PED,São Paulo,Região Sudeste,SP,35,37107,Pedreira,46598
SP3687PED,São Paulo,Região Sudeste,SP,35,37156,Pedrinhas Paulista,3087
SP3688PED,São Paulo,Região Sudeste,SP,35,37206,Pedro de Toledo,11136
SP3689PEN,São Paulo,Região Sudeste,SP,35,37305,Penápolis,62738
SP3690PER,São Paulo,Região Sudeste,SP,35,37404,Pereira Barreto,25790
SP3691PER,São Paulo,Região Sudeste,SP,35,37503,Pereiras,8410
SP3692PER,São Paulo,Região Sudeste,SP,35,37602,Peruíbe,66572
SP3693PIA,São Paulo,Região Sudeste,SP,35,37701,Piacatu,5846
SP3694PIE,São Paulo,Região Sudeste,SP,35,37800,Piedade,55092
SP3695PIL,São Paulo,Região Sudeste,SP,35,37909,Pilar do Sul,28718
SP3696PIN,São Paulo,Região Sudeste,SP,35,38006,Pindamonhangaba,164000
SP3697PIN,São Paulo,Região Sudeste,SP,35,38105,Pindorama,16656
SP3698PIN,São Paulo,Região Sudeste,SP,35,38204,Pinhalzinho,14763
SP3699PIQ,São Paulo,Região Sudeste,SP,35,38303,Piquerobi,3693
SP3700PIQ,São Paulo,Região Sudeste,SP,35,38501,Piquete,13976
SP3701PIR,São Paulo,Região Sudeste,SP,35,38600,Piracaia,26991
SP3702PIR,São Paulo,Região Sudeste,SP,35,38709,Piracicaba,397322
SP3703PIR,São Paulo,Região Sudeste,SP,35,38808,Piraju,29790
SP3704PIR,São Paulo,Região Sudeste,SP,35,38907,Pirajuí,24973
SP3705PIR,São Paulo,Região Sudeste,SP,35,39004,Pirangi,11323
SP3706PIR,São Paulo,Região Sudeste,SP,35,39103,Pirapora do Bom Jesus,18174
SP3707PIR,São Paulo,Região Sudeste,SP,35,39202,Pirapozinho,27021
SP3708PIR,São Paulo,Região Sudeste,SP,35,39301,Pirassununga,75474
SP3709PIR,São Paulo,Região Sudeste,SP,35,39400,Piratininga,13335
SP3710PIT,São Paulo,Região Sudeste,SP,35,39509,Pitangueiras,38889
SP3711PLA,São Paulo,Região Sudeste,SP,35,39608,Planalto,5067
SP3712PLA,São Paulo,Região Sudeste,SP,35,39707,Platina,3488
SP3713POÁ,São Paulo,Região Sudeste,SP,35,39806,Poá,115488
SP3714POL,São Paulo,Região Sudeste,SP,35,39905,Poloni,5935
SP3715POM,São Paulo,Região Sudeste,SP,35,40002,Pompéia,21674
SP3716PON,São Paulo,Região Sudeste,SP,35,40101,Pongaí,3480
SP3717PON,São Paulo,Região Sudeste,SP,35,40200,Pontal,47638
SP3718PON,São Paulo,Região Sudeste,SP,35,40259,Pontalinda,4519
SP3719PON,São Paulo,Região Sudeste,SP,35,40309,Pontes Gestal,2594
SP3720POP,São Paulo,Região Sudeste,SP,35,40408,Populina,4240
SP3721POR,São Paulo,Região Sudeste,SP,35,40507,Porangaba,9565
SP3722POR,São Paulo,Região Sudeste,SP,35,40606,Porto Feliz,52507
SP3723POR,São Paulo,Região Sudeste,SP,35,40705,Porto Ferreira,55432
SP3724POT,São Paulo,Região Sudeste,SP,35,40754,Potim,23360
SP3725POT,São Paulo,Região Sudeste,SP,35,40804,Potirendaba,17002
SP3726PRA,São Paulo,Região Sudeste,SP,35,40853,Pracinha,3768
SP3727PRA,São Paulo,Região Sudeste,SP,35,40903,Pradópolis,20516
